fecha,temp_media,temp_maxima,temp_minima,prcp,humedad,viento,mes,anio,dia,temp_maxima_knn,temp_media_knn,temp_minima_knn,prcp_knn,humedad_knn,viento_knn,pres_knn
2017-04-16,17.5,22.0,13.0,0.0,72.0,4.1666665,April,2017,6,22.0,17.5,13.0,0.0,72.0,4.1666665,1023.76666
2017-04-17,15.8,21.0,10.6,0.0,78.0,2.375,April,2017,0,21.0,15.8,10.6,0.0,78.0,2.375,1022.3667
2017-04-18,14.3,21.0,7.6,0.0,80.0,5.0416665,April,2017,1,21.0,14.3,7.6,0.0,80.0,5.0416665,1017.8333
2017-04-19,17.8,19.0,16.6,2.0,90.0,2.125,April,2017,2,19.0,17.8,16.6,2.0,90.0,2.125,1010.4666
2017-04-20,20.1,25.2,15.0,0.0,78.0,1.7458344,April,2017,3,25.2,20.1,15.0,0.0,78.0,1.7458344,1007.03326
2017-04-21,18.5,25.0,12.0,0.0,57.0,3.75,April,2017,4,25.0,18.5,12.0,0.0,57.0,3.75,1011.2
2017-04-22,11.55,18.6,4.5,0.0,82.0,1.75,April,2017,5,18.6,11.55,4.5,0.0,82.0,1.75,1017.26666
2017-04-23,15.0,25.0,5.0,0.0,68.0,4.375,April,2017,6,25.0,15.0,5.0,0.0,68.0,4.375,1015.7767
2017-04-24,20.5,26.4,14.6,0.0,73.0,2.4124959,April,2017,0,26.4,20.5,14.6,0.0,73.0,2.4124959,1009.2666
2017-04-25,13.7,18.0,9.4,23.0,95.0,6.400004,April,2017,1,18.0,13.7,9.4,23.0,95.0,6.400004,1005.5334
2017-04-26,12.5,17.0,8.0,0.0,57.0,6.25,April,2017,2,17.0,12.5,8.0,0.0,57.0,6.25,1007.23334
2017-04-27,13.4,24.8,2.0,0.0,50.0,6.9900002,April,2017,3,24.8,13.4,2.0,0.0,50.0,6.9900002,1012.77
2017-04-28,18.95,26.9,11.0,0.0,55.0,4.342499,April,2017,4,26.9,18.95,11.0,0.0,55.0,4.342499,1015.06665
2017-04-29,17.3,26.6,8.0,0.0,73.0,2.6400044,April,2017,5,26.6,17.3,8.0,0.0,73.0,2.6400044,1017.73334
2017-04-30,17.45,26.9,8.0,0.0,67.0,2.9199932,April,2017,6,26.9,17.45,8.0,0.0,67.0,2.9199932,1017.56665
2017-05-01,18.5,28.8,8.2,0.0,69.0,2.9041748,May,2017,0,28.8,18.5,8.2,0.0,69.0,2.9041748,1016.8333
2017-05-02,19.2,27.0,11.4,0.0,73.0,2.3658245,May,2017,1,27.0,19.2,11.4,0.0,73.0,2.3658245,1012.2
2017-05-03,19.95,26.9,13.0,0.0,78.0,3.2,May,2017,2,26.9,19.95,13.0,0.0,78.0,3.2,1016.76666
2017-05-04,20.400002,27.2,13.6,0.0,77.0,2.7541606,May,2017,3,27.2,20.400002,13.6,0.0,77.0,2.7541606,1012.23334
2017-05-05,21.4,28.0,14.8,0.0,79.0,2.7666728,May,2017,4,28.0,21.4,14.8,0.0,79.0,2.7666728,1013.5334
2017-05-06,19.9,25.0,14.8,0.0,85.0,7.912496,May,2017,5,25.0,19.9,14.8,0.0,85.0,7.912496,1012.60004
2017-05-07,20.8,24.2,17.4,47.0,93.0,3.9166667,May,2017,6,24.2,20.8,17.4,47.0,93.0,3.9166667,1008.9666
2017-05-08,17.1,20.6,13.6,5.5,93.0,2.4583333,May,2017,0,20.6,17.1,13.6,5.5,93.0,2.4583333,1011.8
2017-05-09,13.3,19.0,7.6,0.0,78.0,1.625,May,2017,1,19.0,13.3,7.6,0.0,78.0,1.625,1019.8667
2017-05-10,10.8,17.2,4.4,0.0,73.0,3.6666667,May,2017,2,17.2,10.8,4.4,0.0,73.0,3.6666667,1022.26666
2017-05-11,9.85,14.2,5.5,12.0,86.0,6.8333335,May,2017,3,14.2,9.85,5.5,12.0,86.0,6.8333335,1016.0667
2017-05-12,14.5,16.6,12.4,6.5,91.0,3.5208333,May,2017,4,16.6,14.5,12.4,6.5,91.0,3.5208333,1010.89996
2017-05-13,16.0,20.0,12.0,0.0,84.0,0.4375,May,2017,5,20.0,16.0,12.0,0.0,84.0,0.4375,1010.3667
2017-05-14,13.0,19.0,7.0,0.0,88.0,0.034169514,May,2017,6,19.0,13.0,7.0,0.0,88.0,0.034169514,1013.5667
2017-05-15,15.2,20.4,10.0,0.0,84.0,0.40416464,May,2017,0,20.4,15.2,10.0,0.0,84.0,0.40416464,1016.8
2017-05-16,13.7,22.4,5.0,0.0,80.0,0.5291646,May,2017,1,22.4,13.7,5.0,0.0,80.0,0.5291646,1016.8333
2017-05-17,13.4,20.0,6.8,0.0,82.0,8.174998,May,2017,2,20.0,13.4,6.8,0.0,82.0,8.174998,1014.43335
2017-05-18,16.0,18.0,14.0,7.0,88.0,5.4708457,May,2017,3,18.0,16.0,14.0,7.0,88.0,5.4708457,1007.8333
2017-05-19,14.5,18.0,11.0,0.0,85.0,8.024983,May,2017,4,18.0,14.5,11.0,0.0,85.0,8.024983,1003.5334
2017-05-20,9.6,11.6,8.0,3.0,85.0,2.7274983,May,2017,5,11.6,9.6,8.0,3.0,85.0,2.7274983,1007.2666
2017-05-21,13.5,19.0,8.0,0.0,81.0,2.3516846,May,2017,6,19.0,13.5,8.0,0.0,81.0,2.3516846,1009.8333
2017-05-22,15.5,24.0,7.0,0.0,69.0,2.1583252,May,2017,0,24.0,15.5,7.0,0.0,69.0,2.1583252,1015.5
2017-05-23,17.9,22.0,13.8,0.0,79.0,3.2750041,May,2017,1,22.0,17.9,13.8,0.0,79.0,3.2750041,1013.9666
2017-05-24,15.2,19.0,11.4,5.5,86.0,1.099996,May,2017,2,19.0,15.2,11.4,5.5,86.0,1.099996,1009.2
2017-05-25,14.9,17.0,12.8,3.5,95.0,1.5208334,May,2017,3,17.0,14.9,12.8,3.5,95.0,1.5208334,1010.06665
2017-05-26,13.5,17.0,10.0,0.0,72.0,1.8541666,May,2017,4,17.0,13.5,10.0,0.0,72.0,1.8541666,1022.6667
2017-05-27,9.9,15.0,4.8,0.0,67.0,2.7083333,May,2017,5,15.0,9.9,4.8,0.0,67.0,2.7083333,1026.6333
2017-05-28,11.8,14.6,9.0,0.0,82.0,3.6916707,May,2017,6,14.6,11.8,9.0,0.0,82.0,3.6916707,1023.43335
2017-05-29,12.200001,16.6,7.8,0.0,84.0,0.8716634,May,2017,0,16.6,12.200001,7.8,0.0,84.0,0.8716634,1022.6667
2017-05-30,9.3,17.0,1.6,0.0,80.0,1.5333252,May,2017,1,17.0,9.3,1.6,0.0,80.0,1.5333252,1017.5821866666666
2017-05-31,8.5,15.0,2.0,0.0,71.0,1.125,May,2017,2,15.0,8.5,2.0,0.0,71.0,1.125,1024.6489666666666
2017-06-01,8.299999,16.3,0.3,0.0,86.0,1.125,June,2017,3,16.3,8.299999,0.3,0.0,86.0,1.125,1018.7999833333333
2017-06-02,8.700001,17.2,0.2,0.0,77.0,2.0916748,June,2017,4,17.2,8.700001,0.2,0.0,77.0,2.0916748,1017.6777999999999
2017-06-03,11.5,17.0,6.0,0.0,85.0,2.25,June,2017,5,17.0,11.5,6.0,0.0,85.0,2.25,1018.5333
2017-06-04,11.4,16.8,6.0,0.0,77.0,0.9916585,June,2017,6,16.8,11.4,6.0,0.0,77.0,0.9916585,1019.8000000000001
2017-06-05,5.85,13.2,-1.5,0.0,78.0,0.5833333,June,2017,0,13.2,5.85,-1.5,0.0,78.0,0.5833333,1026.2385000000002
2017-06-06,8.1,17.0,-0.8,0.0,63.0,1.9083252,June,2017,1,17.0,8.1,-0.8,0.0,63.0,1.9083252,1019.5377533333334
2017-06-07,9.6,15.6,3.6,0.0,77.0,2.625,June,2017,2,15.6,9.6,3.6,0.0,77.0,2.625,1025.8429766666666
2017-06-08,9.75,15.6,3.9,0.0,77.0,2.5833333,June,2017,3,15.6,9.75,3.9,0.0,77.0,2.5833333,1025.8429766666666
2017-06-09,9.1,16.2,2.0,0.0,73.0,6.1750083,June,2017,4,16.2,9.1,2.0,0.0,73.0,6.1750083,1022.3607000000001
2017-06-10,15.5,22.2,8.8,0.0,63.0,3.2374878,June,2017,5,22.2,15.5,8.8,0.0,63.0,3.2374878,1015.7333866666667
2017-06-10,15.5,22.2,8.8,0.0,63.0,3.2341716,June,2017,5,22.2,15.5,8.8,0.0,63.0,3.2341716,1015.7333866666667
2017-06-11,11.700001,18.2,5.2,0.0,70.0,2.4187622,June,2017,6,18.2,11.700001,5.2,0.0,70.0,2.4187622,1014.0377599999998
2017-06-12,6.7,15.0,-1.6,0.0,76.0,0.49456787,June,2017,0,15.0,6.7,-1.6,0.0,76.0,0.49456787,1023.2822333333334
2017-06-13,12.1,22.0,2.2,0.0,79.0,0.4833374,June,2017,1,22.0,12.1,2.2,0.0,79.0,0.4833374,1015.9777533333332
2017-06-14,14.3,21.0,7.6,0.0,89.0,6.120829,June,2017,2,21.0,14.3,7.6,0.0,89.0,6.120829,1014.7888800000001
2017-06-15,16.0,20.0,12.0,0.0,90.0,8.24583,June,2017,3,20.0,16.0,12.0,0.0,90.0,8.24583,1014.28296
2017-06-16,21.7,25.4,18.0,0.0,87.0,6.4208374,June,2017,4,25.4,21.7,18.0,0.0,87.0,6.4208374,1012.0444299999999
2017-06-17,21.0,23.0,19.0,0.0,66.0,8.833333,June,2017,5,23.0,21.0,19.0,0.0,66.0,8.833333,1014.1777666666667
2017-06-18,6.3,10.0,2.6,0.0,80.0,7.4208374,June,2017,6,10.0,6.3,2.6,0.0,80.0,7.4208374,1020.7014533333335
2017-06-19,5.0,11.6,-1.6,0.0,63.0,2.4333293,June,2017,0,11.6,5.0,-1.6,0.0,63.0,2.4333293,1023.5555333333333
2017-06-20,6.1,15.0,-2.8,0.0,49.0,1.5333456,June,2017,1,15.0,6.1,-2.8,0.0,49.0,1.5333456,1016.1332866666667
2017-06-21,10.6,16.2,5.0,0.0,70.0,9.491658,June,2017,2,16.2,10.6,5.0,0.0,70.0,9.491658,1020.0888633333334
2017-06-22,17.0,24.0,10.0,0.0,79.0,6.558329,June,2017,3,24.0,17.0,10.0,0.0,79.0,6.558329,1019.0555600000001
2017-06-23,21.5,25.0,18.0,0.0,73.0,4.0333457,June,2017,4,25.0,21.5,18.0,0.0,73.0,4.0333457,1011.3444466666666
2017-06-24,19.35,24.9,13.8,0.0,77.0,4.9162393,June,2017,5,24.9,19.35,13.8,0.0,77.0,4.9162393,1016.7748
2017-06-25,22.0,25.2,18.8,0.0,70.0,9.200419,June,2017,6,25.2,22.0,18.8,0.0,70.0,9.200419,1012.5111333333334
2017-06-26,22.5,27.0,18.0,0.0,68.0,10.074992,June,2017,0,27.0,22.5,18.0,0.0,68.0,10.074992,1011.6600166666667
2017-06-27,14.5,17.0,12.0,0.0,96.0,5.0,June,2017,1,17.0,14.5,12.0,0.0,96.0,5.0,1010.4673833333333
2017-06-28,8.5,12.0,5.0,0.0,52.0,5.0,June,2017,2,12.0,8.5,5.0,0.0,52.0,5.0,1017.5667133333333
2017-06-29,8.25,12.5,4.0,0.0,95.0,2.2712402,June,2017,3,12.5,8.25,4.0,0.0,95.0,2.2712402,1018.6563333333334
2017-06-30,11.45,19.0,3.9,0.0,76.0,0.80375165,June,2017,4,19.0,11.45,3.9,0.0,76.0,0.80375165,1018.8970666666668
2017-07-01,12.4,21.0,3.8,0.0,60.0,1.8833414,July,2017,5,21.0,12.4,3.8,0.0,60.0,1.8833414,1017.3444333333333
2017-07-02,13.5,20.0,7.0,0.0,60.0,6.974996,July,2017,6,20.0,13.5,7.0,0.0,60.0,6.974996,1015.2000133333335
2017-07-03,13.9,20.0,7.8,0.0,66.0,9.541687,July,2017,0,20.0,13.9,7.8,0.0,66.0,9.541687,1019.0445
2017-07-04,15.900001,21.2,10.6,0.0,76.0,10.733317,July,2017,1,21.2,15.900001,10.6,0.0,76.0,10.733317,1016.0785333333333
2017-07-05,13.5,15.0,12.0,4.5,79.0,4.5416665,July,2017,2,15.0,13.5,12.0,4.5,79.0,4.5416665,1015.8999833333334
2017-07-06,5.7,10.4,1.0,3.8,91.0,2.5666504,July,2017,3,10.4,5.7,1.0,3.8,91.0,2.5666504,1014.6866666666666
2017-07-07,12.1,14.6,9.6,39.5,92.0,7.9708657,July,2017,4,14.6,12.1,9.6,39.5,92.0,7.9708657,1011.8222
2017-07-08,13.5,14.0,13.0,0.0,86.0,3.949992,July,2017,5,14.0,13.5,13.0,0.0,86.0,3.949992,1013.97777
2017-07-09,9.8,10.6,9.0,20.0,89.0,1.0291748,July,2017,6,10.6,9.8,9.0,20.0,89.0,1.0291748,1015.9555666666666
2017-07-10,9.9,11.8,8.0,0.7,89.0,2.4916584,July,2017,0,11.8,9.9,8.0,0.7,89.0,2.4916584,1014.9562966666666
2017-07-11,8.0,14.0,2.0,0.0,82.0,7.2416587,July,2017,1,14.0,8.0,2.0,0.0,82.0,7.2416587,1023.8452133333334
2017-07-12,15.0,20.0,10.0,0.0,93.0,3.925008,July,2017,2,20.0,15.0,10.0,0.0,93.0,3.925008,1012.96816
2017-07-13,19.6,24.2,15.0,6.5,81.0,4.7083335,July,2017,3,24.2,19.6,15.0,6.5,81.0,4.7083335,1010.2778133333333
2017-07-14,13.0,16.0,10.0,6.5,83.0,7.5833335,July,2017,4,16.0,13.0,10.0,6.5,83.0,7.5833335,1016.6
2017-07-15,13.0,15.0,11.0,4.0,88.0,5.9583335,July,2017,5,15.0,13.0,11.0,4.0,88.0,5.9583335,1014.1555333333332
2017-07-16,4.7,7.2,2.2,0.0,86.0,8.719583,July,2017,6,7.2,4.7,2.2,0.0,86.0,8.719583,1022.7236666666668
2017-07-17,1.55,7.9,-4.8,0.0,66.0,6.5412507,July,2017,0,7.9,1.55,-4.8,0.0,66.0,6.5412507,1028.6007333333334
2017-07-18,7.5,16.0,-1.0,0.0,43.0,5.6541657,July,2017,1,16.0,7.5,-1.0,0.0,43.0,5.6541657,1021.2888666666668
2017-07-19,11.25,18.0,4.5,0.0,47.0,6.075001,July,2017,2,18.0,11.25,4.5,0.0,47.0,6.075001,1019.5333466666667
2017-07-20,13.0,21.0,5.0,0.0,61.0,4.970833,July,2017,3,21.0,13.0,5.0,0.0,61.0,4.970833,1014.1555866666667
2017-07-21,11.5,19.4,3.6,0.0,64.0,3.4708328,July,2017,4,19.4,11.5,3.6,0.0,64.0,3.4708328,1019.3526333333333
2017-07-22,14.0,20.0,8.0,0.0,59.0,4.441668,July,2017,5,20.0,14.0,8.0,0.0,59.0,4.441668,1015.0333466666667
2017-07-23,14.5,19.0,10.0,4.0,77.0,3.8541667,July,2017,6,19.0,14.5,10.0,4.0,77.0,3.8541667,1016.1555866666667
2017-07-24,12.8,16.0,9.6,0.0,81.0,3.699997,July,2017,0,16.0,12.8,9.6,0.0,81.0,3.699997,1020.3007000000001
2017-07-25,11.0,16.0,6.0,11.0,73.0,9.325002,July,2017,1,16.0,11.0,6.0,11.0,73.0,9.325002,1015.7444866666666
2017-07-26,16.0,19.0,13.0,0.0,88.0,0.8333333,July,2017,2,19.0,16.0,13.0,0.0,88.0,0.8333333,1011.6600166666667
2017-07-27,20.2,26.4,14.0,0.0,73.0,1.9583334,July,2017,3,26.4,20.2,14.0,0.0,73.0,1.9583334,1014.5888199999999
2017-07-28,20.5,27.0,14.0,0.0,63.0,4.4166665,July,2017,4,27.0,20.5,14.0,0.0,63.0,4.4166665,1013.61112
2017-07-29,19.5,25.0,14.0,0.0,75.0,7.5,July,2017,5,25.0,19.5,14.0,0.0,75.0,7.5,1012.0118533333333
2017-07-30,9.3,14.0,8.0,3.0,84.0,7.8833313,July,2017,6,14.0,9.3,8.0,3.0,84.0,7.8833313,1021.5718466666667
2017-07-31,10.0,12.0,8.0,0.0,95.0,3.5166676,July,2017,0,12.0,10.0,8.0,0.0,95.0,3.5166676,1015.27555
2017-08-01,12.0,14.0,10.0,0.0,94.0,2.6833344,August,2017,1,14.0,12.0,10.0,0.0,94.0,2.6833344,1018.8667
2017-08-02,10.7,16.0,5.4,0.0,84.0,0.7083333,August,2017,2,16.0,10.7,5.4,0.0,84.0,0.7083333,1019.9666
2017-08-03,12.6,17.2,1.2,0.0,78.0,2.0666656,August,2017,3,17.2,12.6,1.2,0.0,78.0,2.0666656,1020.8333
2017-08-04,10.3,19.0,1.6,0.0,76.0,4.649999,August,2017,4,19.0,10.3,1.6,0.0,76.0,4.649999,1022.73334
2017-08-05,13.85,20.0,7.7,0.0,75.0,4.1166687,August,2017,5,20.0,13.85,7.7,0.0,75.0,4.1166687,1018.4666
2017-08-06,16.0,24.0,8.0,0.0,80.0,2.4708354,August,2017,6,24.0,16.0,8.0,0.0,80.0,2.4708354,1012.8667
2017-08-07,18.3,24.0,12.6,9.0,79.0,7.4416604,August,2017,0,24.0,18.3,12.6,9.0,79.0,7.4416604,1012.1667
2017-08-08,14.2,16.4,11.4,0.0,76.0,6.783335,August,2017,1,16.4,14.2,11.4,0.0,76.0,6.783335,1012.76666
2017-08-09,13.7,17.0,10.4,0.0,79.0,11.679169,August,2017,2,17.0,13.7,10.4,0.0,79.0,11.679169,1017.8333
2017-08-10,14.1,14.6,13.6,14.0,78.0,14.924998,August,2017,3,14.6,14.1,13.6,14.0,78.0,14.924998,1013.5999
2017-08-11,15.0,16.0,14.0,5.0,94.0,2.700002,August,2017,4,16.0,15.0,14.0,5.0,94.0,2.700002,1006.5334
2017-08-12,14.1,14.6,13.6,0.0,86.0,5.1833306666666665,August,2017,5,14.6,14.1,13.6,0.0,86.0,5.1833306666666665,1004.89996
2017-08-13,11.2,19.8,2.6,0.0,70.0,3.0,August,2017,6,19.8,11.2,2.6,0.0,70.0,3.0,1011.43335
2017-08-14,13.15,19.9,6.4,0.0,61.0,2.9133403,August,2017,0,19.9,13.15,6.4,0.0,61.0,2.9133403,1013.8333
2017-08-15,14.5,22.0,7.0,0.0,62.0,3.4574993,August,2017,1,22.0,14.5,7.0,0.0,62.0,3.4574993,1017.0999
2017-08-16,11.6,18.2,5.0,0.0,62.0,2.4833272,August,2017,2,18.2,11.6,5.0,0.0,62.0,2.4833272,1018.4001
2017-08-17,13.7,24.0,3.4,0.0,52.0,5.841675,August,2017,3,24.0,13.7,3.4,0.0,52.0,5.841675,1012.5
2017-08-18,17.8,24.6,11.0,8.0,58.0,7.064585,August,2017,4,24.6,17.8,11.0,8.0,58.0,7.064585,1007.9333
2017-08-19,13.45,16.9,10.0,0.5,81.0,1.4237467,August,2017,5,16.9,13.45,10.0,0.5,81.0,1.4237467,1013.0334
2017-08-20,9.2,15.2,3.2,0.0,63.0,2.8616638,August,2017,6,15.2,9.2,3.2,0.0,63.0,2.8616638,1024.1
2017-08-21,10.5,19.0,2.0,0.0,57.0,6.650004,August,2017,0,19.0,10.5,2.0,0.0,57.0,6.650004,1021.6667
2017-08-22,14.0,20.0,8.0,0.0,58.0,6.213889333333333,August,2017,1,20.0,14.0,8.0,0.0,58.0,6.213889333333333,1013.56665
2017-08-23,18.0,23.0,13.0,0.0,76.0,3.5666666666666664,August,2017,2,23.0,18.0,13.0,0.0,76.0,3.5666666666666664,1009.06665
2017-08-24,21.6,25.2,18.0,11.5,88.0,4.666666666666667,August,2017,3,25.2,21.6,18.0,11.5,88.0,4.666666666666667,1005.73334
2017-08-25,18.8,21.0,16.6,12.5,100.0,2.866679,August,2017,4,21.0,18.8,16.6,12.5,100.0,2.866679,1013.1333
2017-08-26,13.95,15.9,12.0,0.2,92.0,0.8916829,August,2017,5,15.9,13.95,12.0,0.2,92.0,0.8916829,1013.0999
2017-08-27,16.0,19.0,13.0,0.0,92.0,2.887492,August,2017,6,19.0,16.0,13.0,0.0,92.0,2.887492,1013.12
2017-08-28,19.5,25.0,14.0,9.5,87.0,2.1666667,August,2017,0,25.0,19.5,14.0,9.5,87.0,2.1666667,1009.73334
2017-08-29,15.9,21.0,10.8,0.0,80.0,4.5833335,August,2017,1,21.0,15.9,10.8,0.0,80.0,4.5833335,1010.60004
2017-08-30,9.8,15.6,4.0,0.0,61.0,3.7249959,August,2017,2,15.6,9.8,4.0,0.0,61.0,3.7249959,1018.1667
2017-08-31,9.6,17.2,2.0,0.0,60.0,6.292501,August,2017,3,17.2,9.6,2.0,0.0,60.0,6.292501,1020.1333
2017-09-01,20.45,23.9,17.0,0.0,72.0,3.2575073,September,2017,4,23.9,20.45,17.0,0.0,72.0,3.2575073,1011.1333
2017-09-02,19.5,27.0,12.0,4.0,84.0,4.693339,September,2017,5,27.0,19.5,12.0,4.0,84.0,4.693339,1010.3667
2017-09-03,16.0,20.0,12.0,7.0,94.0,6.683329,September,2017,6,20.0,16.0,12.0,7.0,94.0,6.683329,1011.60004
2017-09-04,13.0,17.0,9.0,0.0,67.0,3.4625041,September,2017,0,17.0,13.0,9.0,0.0,67.0,3.4625041,1019.73334
2017-09-05,10.6,17.2,4.0,0.0,57.0,7.029175,September,2017,1,17.2,10.6,4.0,0.0,57.0,7.029175,1022.93335
2017-09-06,14.5,19.0,10.0,0.0,74.0,3.4041748,September,2017,2,19.0,14.5,10.0,0.0,74.0,3.4041748,1017.3667
2017-09-07,14.4,21.8,7.0,0.0,75.0,2.5291545,September,2017,3,21.8,14.4,7.0,0.0,75.0,2.5291545,1014.89996
2017-09-08,12.6,16.2,9.0,1.0,93.0,7.012512,September,2017,4,16.2,12.6,9.0,1.0,93.0,7.012512,1013.5999
2017-09-09,17.3,20.0,14.6,51.0,93.0,7.146663666666666,September,2017,5,20.0,17.3,14.6,51.0,93.0,7.146663666666666,1010.6667
2017-09-10,17.5,19.0,16.0,21.5,92.0,12.483337,September,2017,6,19.0,17.5,16.0,21.5,92.0,12.483337,1004.5334
2017-09-11,11.9,16.8,7.0,0.0,77.0,4.716675,September,2017,0,16.8,11.9,7.0,0.0,77.0,4.716675,1020.6333
2017-09-12,12.2,21.6,2.8,0.0,68.0,2.3499959,September,2017,1,21.6,12.2,2.8,0.0,68.0,2.3499959,1015.9666
2017-09-13,14.8,21.0,8.6,0.0,55.0,1.5791626,September,2017,2,21.0,14.8,8.6,0.0,55.0,1.5791626,1015.3
2017-09-14,16.6,22.6,10.6,0.0,62.0,4.254171,September,2017,3,22.6,16.6,10.6,0.0,62.0,4.254171,1013.8667
2017-09-15,12.3,16.0,8.6,0.0,75.0,2.9916584,September,2017,4,16.0,12.3,8.6,0.0,75.0,2.9916584,1026.1333
2017-09-16,12.3,20.0,4.6,0.0,72.0,0.5750122,September,2017,5,20.0,12.3,4.6,0.0,72.0,0.5750122,1026.6333
2017-09-17,13.9,22.0,5.8,0.0,74.0,2.5833333,September,2017,6,22.0,13.9,5.8,0.0,74.0,2.5833333,1023.5999
2017-09-18,16.0,23.4,8.6,0.0,77.0,4.3583374,September,2017,0,23.4,16.0,8.6,0.0,77.0,4.3583374,1019.86664
2017-09-19,17.5,24.0,11.0,0.0,69.0,8.599996,September,2017,1,24.0,17.5,11.0,0.0,69.0,8.599996,1013.9666
2017-09-20,22.0,27.0,17.0,9.0,76.0,8.24583,September,2017,2,27.0,22.0,17.0,9.0,76.0,8.24583,1014.0
2017-09-21,8.5,9.0,8.0,11.0,93.0,2.0,September,2017,3,9.0,8.5,8.0,11.0,93.0,2.0,1020.39996
2017-09-22,12.5,20.0,5.0,0.0,72.0,1.3333334,September,2017,4,20.0,12.5,5.0,0.0,72.0,1.3333334,1020.2666
2017-09-23,14.0,24.0,4.0,0.0,69.0,1.9666748,September,2017,5,24.0,14.0,4.0,0.0,69.0,1.9666748,1016.86664
2017-09-24,15.0,23.0,7.0,0.0,65.0,4.6416626,September,2017,6,23.0,15.0,7.0,0.0,65.0,4.6416626,1017.5667
2017-09-25,19.0,26.0,12.0,0.0,65.0,5.220825,September,2017,0,26.0,19.0,12.0,0.0,65.0,5.220825,1018.4333
2017-09-26,12.5,19.0,6.0,21.5,76.0,9.275004,September,2017,1,19.0,12.5,6.0,21.5,76.0,9.275004,1018.5334
2017-09-27,12.3,16.6,8.0,0.0,69.0,3.8541667,September,2017,2,16.6,12.3,8.0,0.0,69.0,3.8541667,1021.06665
2017-09-28,12.3,18.6,6.0,0.0,74.0,5.1083374,September,2017,3,18.6,12.3,6.0,0.0,74.0,5.1083374,1021.8667
2017-09-29,15.0,17.0,13.0,0.0,78.0,8.44167,September,2017,4,17.0,15.0,13.0,0.0,78.0,8.44167,1013.3333
2017-09-30,16.8,22.0,11.6,28.5,84.0,2.8416545,September,2017,5,22.0,16.8,11.6,28.5,84.0,2.8416545,1003.6667
2017-10-01,14.3,18.0,10.6,1.0,83.0,2.425008,October,2017,6,18.0,14.3,10.6,1.0,83.0,2.425008,1001.26666
2017-10-02,13.2,19.0,7.4,1.5,77.0,3.675008,October,2017,0,19.0,13.2,7.4,1.5,77.0,3.675008,1015.2451666666666
2017-10-03,15.2,22.0,8.4,0.0,62.0,5.6791587,October,2017,1,22.0,15.2,8.4,0.0,62.0,5.6791587,1014.4333533333333
2017-10-04,17.5,25.0,10.0,0.0,48.0,11.966675,October,2017,2,25.0,17.5,10.0,0.0,48.0,11.966675,1013.2710833333334
2017-10-05,18.0,24.0,12.0,0.0,66.0,2.5083416,October,2017,3,24.0,18.0,12.0,0.0,66.0,2.5083416,1012.6666666666666
2017-10-06,14.3,22.6,6.0,0.0,46.0,5.533325,October,2017,4,22.6,14.3,6.0,0.0,46.0,5.533325,1012.3000133333334
2017-10-07,13.7,20.4,7.0,0.0,61.0,12.516643,October,2017,5,20.4,13.7,7.0,0.0,61.0,12.516643,1015.4422333333333
2017-10-08,18.0,22.0,14.0,0.0,72.0,3.3333333,October,2017,6,22.0,18.0,14.0,0.0,72.0,3.3333333,1014.4333033333332
2017-10-09,16.8,22.0,11.6,0.0,72.0,3.3291829,October,2017,0,22.0,16.8,11.6,0.0,72.0,3.3291829,1010.6333
2017-10-10,14.0,21.0,7.0,0.0,64.0,5.0416665,October,2017,1,21.0,14.0,7.0,0.0,64.0,5.0416665,1015.4333
2017-10-11,15.3,20.0,10.6,10.5,59.0,8.833333,October,2017,2,20.0,15.3,10.6,10.5,59.0,8.833333,1017.0334
2017-10-12,12.3,14.6,10.0,1.5,81.0,6.5625,October,2017,3,14.6,12.3,10.0,1.5,81.0,6.5625,1020.1667
2017-10-13,12.6,17.2,8.0,0.0,69.0,1.7916666,October,2017,4,17.2,12.6,8.0,0.0,69.0,1.7916666,1019.5667
2017-10-14,13.55,23.5,3.6,0.0,52.0,4.5258384,October,2017,5,23.5,13.55,3.6,0.0,52.0,4.5258384,1019.2334
2017-10-15,16.7,26.2,7.2,0.0,45.0,3.993745,October,2017,6,26.2,16.7,7.2,0.0,45.0,3.993745,1019.2
2017-10-16,21.0,28.0,14.0,0.0,61.0,5.1337495,October,2017,0,28.0,21.0,14.0,0.0,61.0,5.1337495,1012.23334
2017-10-17,21.5,25.0,18.0,0.0,75.0,2.5550003,October,2017,1,25.0,21.5,18.0,0.0,75.0,2.5550003,1008.39996
2017-10-18,19.5,25.0,14.0,20.5,83.0,7.0541663,October,2017,2,25.0,19.5,14.0,20.5,83.0,7.0541663,1008.10004
2017-10-19,14.8,20.6,9.0,0.0,56.0,3.8625004,October,2017,3,20.6,14.8,9.0,0.0,56.0,3.8625004,1015.76666
2017-10-20,15.0,20.0,10.0,1.0,67.0,5.337499,October,2017,4,20.0,15.0,10.0,1.0,67.0,5.337499,1009.8333
2017-10-21,15.0,20.0,10.0,0.0,71.0,3.600001,October,2017,5,20.0,15.0,10.0,0.0,71.0,3.600001,1017.5999
2017-10-22,11.0,17.0,5.0,1.3,73.0,3.875,October,2017,6,17.0,11.0,5.0,1.3,73.0,3.875,1020.6333
2017-10-23,13.5,22.0,5.0,0.0,60.0,3.875,October,2017,0,22.0,13.5,5.0,0.0,60.0,3.875,1013.5334
