fecha,temp_media,temp_maxima,temp_minima,prcp,humedad,viento,pres
2012-01-23 00:00:00.0,25.5,32.0,19.0,11.5,64,8.6,
2012-01-24 00:00:00.0,24.25,30.0,18.5,0.0,60,10.2,
2012-01-25 00:00:00.0,18.8,25.3,12.3,0.0,49,6.5,
2012-01-26 00:00:00.0,18.75,26.2,11.3,0.0,54,10.6,
2012-01-27 00:00:00.0,23.45,28.9,18.0,0.0,55,10.7,
2012-01-28 00:00:00.0,24.55,30.6,18.5,0.0,51,8.9,
2012-01-29 00:00:00.0,26.4,35.3,17.5,9.2,53,7.0,
2012-01-30 00:00:00.0,24.55,29.2,19.9,11.5,84,4.5,
2012-01-31 00:00:00.0,24.45,28.9,20.0,0.4,81,3.0,
2012-02-01 00:00:00.0,25.6,32.0,19.2,27.5,88,4.3,
2012-02-02 00:00:00.0,25.0,30.1,19.9,3.0,76,4.7,
2012-02-03 00:00:00.0,26.15,32.0,20.3,0.0,76,5.0,
2012-02-04 00:00:00.0,27.95,34.0,21.9,0.0,75,5.0,
2012-02-05 00:00:00.0,25.65,28.5,22.8,6.0,84,3.7,
2012-02-06 00:00:00.0,26.85,34.0,19.7,0.0,71,3.4,
2012-02-07 00:00:00.0,28.0,33.0,23.0,41.5,74,2.4,
2012-02-08 00:00:00.0,25.4,30.8,20.0,0.0,76,14.2,
2012-02-09 00:00:00.0,20.7,26.0,15.4,0.0,57,6.3,
2012-02-10 00:00:00.0,19.9,25.8,14.0,0.0,62,3.4,
2012-02-11 00:00:00.0,20.6,27.6,13.6,0.0,58,2.8,
2012-02-12 00:00:00.0,22.0,30.0,14.0,0.0,56,4.3,
2012-02-13 00:00:00.0,24.0,31.0,17.0,0.0,51,4.3,
2012-02-14 00:00:00.0,26.1,33.7,18.5,0.0,55,3.1,
2012-02-15 00:00:00.0,27.2,34.4,20.0,0.0,57,3.2,
2012-02-16 00:00:00.0,27.5,34.0,21.0,5.8,69,7.2,
2012-02-17 00:00:00.0,25.5,30.0,21.0,0.0,77,8.7,
2012-02-18 00:00:00.0,28.9,33.8,24.0,8.0,73,6.9,
2012-02-19 00:00:00.0,23.5,26.0,21.0,0.0,87,1.9,
2012-02-20 00:00:00.0,23.5,25.0,22.0,2.7,88,6.7,
2012-02-21 00:00:00.0,22.0,25.0,19.0,0.0,63,7.0,
2012-02-22 00:00:00.0,18.55,26.5,10.6,0.0,58,5.5,
2012-02-23 00:00:00.0,19.3,25.0,13.6,0.0,64,3.6,
2012-02-24 00:00:00.0,20.5,26.0,15.0,0.0,67,8.0,
2012-02-25 00:00:00.0,23.65,28.0,19.3,1.5,67,6.2,
2012-02-26 00:00:00.0,20.1,25.0,15.2,0.0,59,5.6,
2012-02-27 00:00:00.0,21.1,29.7,12.5,65.0,60,10.2,
2012-02-28 00:00:00.0,19.75,22.5,17.0,0.3,90,3.0,
2012-02-29 00:00:00.0,22.1,26.2,18.0,13.0,80,3.1,
2012-03-01 00:00:00.0,19.9,25.0,14.8,0.0,81,4.3,
2012-03-02 00:00:00.0,20.4,26.3,14.5,0.0,68,4.7,
2012-03-03 00:00:00.0,22.95,29.3,16.6,0.0,68,5.1,
2012-03-04 00:00:00.0,25.75,32.0,19.5,0.0,66,6.9,
2012-03-05 00:00:00.0,24.0,28.0,20.0,33.0,89,6.1,
2012-03-06 00:00:00.0,24.1,28.6,19.6,0.0,87,3.9,
2012-03-07 00:00:00.0,25.5,29.0,22.0,0.0,83,1.8,
2012-03-08 00:00:00.0,24.0,28.0,20.0,0.2,81,8.8,
2012-03-09 00:00:00.0,24.3,28.0,20.6,3.0,79,7.5,
2012-03-10 00:00:00.0,23.5,30.0,17.0,0.0,74,3.3,
2012-03-11 00:00:00.0,25.0,29.0,21.0,28.0,84,9.0,
2012-03-12 00:00:00.0,22.3,26.6,18.0,27.5,94,3.1,
2012-03-13 00:00:00.0,22.3,26.8,17.8,0.0,80,2.2,
2012-03-14 00:00:00.0,19.0,23.0,15.0,0.0,70,3.8,
2012-03-15 00:00:00.0,17.0,24.0,10.0,0.0,75,1.9,
2012-03-16 00:00:00.0,19.1,25.2,13.0,0.0,74,5.5,
2012-03-17 00:00:00.0,20.9,27.8,14.0,0.0,75,2.7,
2012-03-18 00:00:00.0,22.0,30.0,14.0,0.0,77,4.5,
2012-03-19 00:00:00.0,25.4,32.0,18.8,5.8,72,7.4,
2012-03-20 00:00:00.0,20.85,23.0,18.7,0.7,96,3.0,
2012-03-21 00:00:00.0,20.75,23.0,18.5,0.0,90,3.0,
2012-03-22 00:00:00.0,17.2,20.4,14.0,0.0,69,6.3,
2012-03-23 00:00:00.0,14.65,21.3,8.0,0.0,68,1.9,
2012-03-24 00:00:00.0,15.1,23.2,7.0,0.0,73,3.0,
2012-03-25 00:00:00.0,17.5,23.0,12.0,2.0,81,2.1,
2012-03-26 00:00:00.0,15.5,21.0,10.0,0.0,77,6.4,
2012-03-27 00:00:00.0,11.1,16.2,6.0,0.0,74,5.0,
2012-03-28 00:00:00.0,12.5,22.0,3.0,0.0,56,7.8,
2012-03-29 00:00:00.0,17.6,25.2,10.0,0.0,75,1.8,
2012-03-30 00:00:00.0,17.0,25.0,9.0,0.0,73,4.6,
2012-03-31 00:00:00.0,21.15,27.3,15.0,0.0,71,4.4,
2012-04-01 00:00:00.0,20.8,27.6,14.0,0.0,80,2.7,
2012-04-02 00:00:00.0,20.65,26.7,14.6,0.0,79,4.0,
2012-04-03 00:00:00.0,20.3,26.0,14.6,0.0,86,2.9,
2012-04-04 00:00:00.0,23.4,30.8,16.0,38.0,80,8.0,
2012-04-05 00:00:00.0,15.15,20.1,10.2,0.0,76,3.5,
2012-04-06 00:00:00.0,14.55,23.9,5.2,0.0,62,3.4,
2012-04-07 00:00:00.0,19.0,29.0,9.0,0.0,65,5.5,
2012-04-08 00:00:00.0,17.75,24.3,11.2,0.0,62,5.9,
2012-04-09 00:00:00.0,18.5,24.0,13.0,0.0,63,7.6,
2012-04-10 00:00:00.0,21.5,26.0,17.0,0.0,79,4.9,
2012-04-11 00:00:00.0,19.8,25.6,14.0,0.0,85,2.0,
2012-04-12 00:00:00.0,19.0,25.0,13.0,0.0,88,1.7,
2012-04-13 00:00:00.0,19.0,24.0,14.0,0.0,88,1.7,
2012-04-14 00:00:00.0,20.2,25.6,14.8,4.0,84,2.4,
2012-04-15 00:00:00.0,18.0,24.0,12.0,0.0,71,1.7,
2012-04-16 00:00:00.0,17.0,26.0,8.0,5.0,68,2.9,
2012-04-17 00:00:00.0,20.3,24.0,16.6,0.0,80,2.1,
2012-04-18 00:00:00.0,18.5,26.0,11.0,0.0,84,3.0,
2012-04-19 00:00:00.0,20.6,26.0,15.2,0.0,72,2.0,
2012-04-20 00:00:00.0,19.75,27.2,12.3,0.0,78,7.1,
2012-04-21 00:00:00.0,15.5,22.0,9.0,0.0,65,3.5,
2012-04-22 00:00:00.0,11.0,17.0,5.0,0.0,70,1.2,
2012-04-23 00:00:00.0,13.0,16.0,10.0,0.0,58,3.9,
2012-04-24 00:00:00.0,9.0,15.0,3.0,0.4,73,1.5,
2012-04-25 00:00:00.0,10.3,13.0,7.6,0.2,84,1.7,
2012-04-26 00:00:00.0,11.7,14.4,9.0,0.0,74,4.7,
2012-04-27 00:00:00.0,10.2,15.6,4.8,2.2,80,2.1,
2012-04-28 00:00:00.0,11.15,12.5,9.8,0.4,88,2.0,
2012-04-29 00:00:00.0,10.0,13.0,7.0,0.0,81,1.8,
2012-04-30 00:00:00.0,10.35,17.5,3.2,0.0,74,3.4,
2012-05-01 00:00:00.0,12.95,18.2,7.7,0.0,68,7.0,
2012-05-02 00:00:00.0,14.65,21.0,8.3,0.0,64,6.0,
2012-05-03 00:00:00.0,16.5,23.0,10.0,0.0,74,3.8,
2012-05-04 00:00:00.0,18.2,24.2,12.2,0.0,77,2.3,
2012-05-05 00:00:00.0,17.45,23.0,11.9,0.0,82,6.5,
2012-05-06 00:00:00.0,18.0,21.2,14.8,0.0,83,9.3,
2012-05-07 00:00:00.0,20.15,24.3,16.0,0.0,82,3.1,
2012-05-08 00:00:00.0,19.9,23.8,16.0,0.0,82,3.8,
2012-05-09 00:00:00.0,19.4,22.8,16.0,28.5,83,3.5,
2012-05-10 00:00:00.0,17.3,20.0,14.6,0.0,92,2.6,
2012-05-11 00:00:00.0,14.4,19.0,9.8,0.0,63,8.7,
2012-05-12 00:00:00.0,11.4,15.0,7.8,0.0,73,2.7,
2012-05-13 00:00:00.0,10.5,17.0,4.0,0.0,80,2.2,
2012-05-14 00:00:00.0,14.0,20.0,8.0,0.0,77,2.4,
2012-05-15 00:00:00.0,15.0,21.6,8.4,0.0,63,6.9,
2012-05-16 00:00:00.0,17.0,21.0,13.0,0.0,77,8.8,
2012-05-17 00:00:00.0,18.5,23.0,14.0,0.0,77,9.7,
2012-05-18 00:00:00.0,15.4,17.8,13.0,16.0,99,1.9,
2012-05-19 00:00:00.0,13.8,15.6,12.0,0.0,94,2.1,
2012-05-20 00:00:00.0,17.0,20.0,14.0,6.0,95,4.1,
2012-05-21 00:00:00.0,15.0,17.0,13.0,25.0,100,3.3,
2012-05-22 00:00:00.0,14.0,15.0,13.0,7.5,99,2.8,
2012-05-23 00:00:00.0,14.8,16.0,13.6,7.5,94,3.2,
2012-05-24 00:00:00.0,14.7,16.4,13.0,0.0,94,0.7,
2012-05-25 00:00:00.0,14.8,19.0,10.6,0.0,91,2.9,
2012-05-26 00:00:00.0,15.5,17.0,14.0,0.0,90,7.3,
2012-05-27 00:00:00.0,16.6,18.4,14.8,0.0,91,2.4,
2012-05-28 00:00:00.0,16.3,19.0,13.6,0.0,95,1.8,
2012-05-29 00:00:00.0,18.2,22.0,14.4,0.0,69,4.7,
2012-05-30 00:00:00.0,12.75,17.5,8.0,0.0,72,1.7,
2012-05-31 00:00:00.0,10.6,16.0,5.2,0.0,81,1.0,
2012-06-01 00:00:00.0,11.5,17.6,5.4,0.0,75,9.2,
2012-06-02 00:00:00.0,16.45,19.9,13.0,0.0,59,8.9,
2012-06-03 00:00:00.0,11.0,15.0,7.0,0.0,74,4.2,
2012-06-04 00:00:00.0,7.75,10.5,5.0,0.0,93,1.5,
2012-06-05 00:00:00.0,7.5,13.0,2.0,1.5,76,6.7,
2012-06-06 00:00:00.0,5.3,8.6,2.0,0.0,77,6.7,
2012-06-07 00:00:00.0,3.5,10.0,-3.0,0.0,59,3.4,
2012-06-08 00:00:00.0,6.15,13.3,-1.0,0.0,61,1.9,
2012-06-09 00:00:00.0,7.5,13.0,2.0,0.0,64,4.2,
2012-06-10 00:00:00.0,8.5,15.2,1.8,0.0,78,1.6,
2012-06-11 00:00:00.0,10.0,17.0,3.0,0.0,73,5.2,
2012-06-12 00:00:00.0,13.7,16.6,10.8,0.0,90,4.1,
2012-06-13 00:00:00.0,17.3,22.0,12.6,0.0,91,2.7,
2012-06-14 00:00:00.0,14.8,18.0,11.6,0.0,79,5.0,
2012-06-15 00:00:00.0,11.0,13.0,9.0,0.0,88,8.1,
2012-06-16 00:00:00.0,7.2,10.0,4.4,0.0,61,6.6,
2012-06-17 00:00:00.0,7.9,9.8,6.0,1.0,79,6.8,
2012-06-18 00:00:00.0,8.9,11.0,6.8,0.0,79,1.7,
2012-06-19 00:00:00.0,10.0,13.0,7.0,0.0,90,,
2012-06-20 00:00:00.0,11.45,18.0,4.9,0.0,84,,
2012-06-21 00:00:00.0,12.25,15.7,8.8,0.0,87,1.8,
2012-06-22 00:00:00.0,10.6,17.6,3.6,0.0,59,5.6,
2012-06-23 00:00:00.0,11.0,17.0,5.0,0.0,73,6.0,
2012-06-24 00:00:00.0,11.5,16.0,7.0,0.0,69,5.5,
2012-06-25 00:00:00.0,6.25,12.2,0.3,0.0,81,2.0,
2012-06-26 00:00:00.0,10.35,17.3,3.4,0.0,78,3.6,
2012-06-27 00:00:00.0,15.5,22.0,9.0,0.0,81,3.5,
2012-06-28 00:00:00.0,15.5,19.0,12.0,5.0,98,3.3,
2012-06-29 00:00:00.0,15.55,19.3,11.8,0.0,87,4.0,
2012-06-30 00:00:00.0,14.05,16.8,11.3,0.0,92,7.5,
2012-07-01 00:00:00.0,18.0,20.0,16.0,5.0,83,5.1,
2012-07-02 00:00:00.0,11.7,16.0,7.4,0.0,71,4.3,
2012-07-03 00:00:00.0,9.0,13.0,5.0,0.0,68,1.1,
2012-07-04 00:00:00.0,6.5,9.0,4.0,6.0,96,1.0,
2012-07-05 00:00:00.0,6.3,10.8,1.8,0.0,70,2.3,
2012-07-06 00:00:00.0,5.75,11.2,0.3,0.0,61,1.0,
2012-07-07 00:00:00.0,7.1,13.2,1.0,0.0,67,8.8,
2012-07-08 00:00:00.0,10.5,15.0,6.0,0.0,64,5.4,
2012-07-09 00:00:00.0,7.0,12.0,2.0,0.0,76,1.7,
2012-07-10 00:00:00.0,4.95,9.8,0.1,1.5,80,2.4,
2012-07-11 00:00:00.0,4.1,11.0,-2.8,0.0,58,6.4,
2012-07-12 00:00:00.0,8.9,13.0,4.8,0.0,73,3.7,
2012-07-13 00:00:00.0,9.85,14.9,4.8,0.0,74,5.3,
2012-07-14 00:00:00.0,6.45,10.0,2.9,0.0,75,3.7,
2012-07-15 00:00:00.0,2.5,6.0,-1.0,0.0,91,1.4,
2012-07-16 00:00:00.0,4.4,9.9,-1.1,0.0,84,1.8,
2012-07-17 00:00:00.0,4.7,12.4,-3.0,0.0,54,2.3,
2012-07-18 00:00:00.0,9.4,16.8,2.0,0.0,54,3.3,
2012-07-19 00:00:00.0,11.45,18.3,4.6,0.0,60,4.1,
2012-07-20 00:00:00.0,12.5,18.0,7.0,0.0,68,2.3,
2012-07-21 00:00:00.0,12.3,17.6,7.0,0.0,65,2.9,
2012-07-22 00:00:00.0,8.0,14.0,2.0,0.0,80,2.6,
2012-07-23 00:00:00.0,7.9,12.0,3.8,0.0,78,2.8,
2012-07-24 00:00:00.0,6.6,11.2,2.0,0.0,62,3.9,
2012-07-25 00:00:00.0,4.6,12.2,-3.0,0.0,44,7.4,
2012-07-26 00:00:00.0,9.4,14.0,4.8,0.0,61,4.0,
2012-07-27 00:00:00.0,4.5,11.0,-2.0,0.0,65,3.4,
2012-07-28 00:00:00.0,8.6,16.2,1.0,0.0,66,5.4,
2012-07-29 00:00:00.0,5.8,10.6,1.0,0.0,37,3.7,
2012-07-30 00:00:00.0,3.6,11.0,-3.8,0.0,69,6.2,
2012-07-31 00:00:00.0,8.5,13.0,4.0,0.0,84,,
2012-08-01 00:00:00.0,10.1,12.4,7.8,0.0,90,0.9,
2012-08-02 00:00:00.0,7.65,11.3,4.0,68.0,91,4.9,
2012-08-03 00:00:00.0,9.299999,10.2,8.4,20.0,91,6.1,
2012-08-04 00:00:00.0,8.75,11.0,6.5,0.0,100,2.0,
2012-08-05 00:00:00.0,9.05,14.2,3.9,0.0,91,0.8,
2012-08-06 00:00:00.0,9.8,13.8,5.8,0.0,73,9.8,
2012-08-07 00:00:00.0,14.0,17.0,11.0,21.0,84,4.8,
2012-08-08 00:00:00.0,12.0,14.0,10.0,0.8,75,7.9,
2012-08-09 00:00:00.0,13.1,15.8,10.4,0.0,90,2.9,
2012-08-10 00:00:00.0,15.0,21.6,8.4,0.0,72,5.6,
2012-08-11 00:00:00.0,13.7,15.6,11.8,25.0,93,3.3,
2012-08-12 00:00:00.0,10.75,14.7,6.8,0.0,73,2.7,
2012-08-13 00:00:00.0,9.4,17.0,1.8,1.5,62,8.6,
2012-08-14 00:00:00.0,13.0,15.0,11.0,52.0,96,4.6,
2012-08-15 00:00:00.0,15.1,16.2,14.0,0.0,98,3.6,
2012-08-16 00:00:00.0,15.4,17.6,13.2,10.0,99,5.4,
2012-08-17 00:00:00.0,16.5,18.0,15.0,34.0,100,4.2,
2012-08-18 00:00:00.0,15.2,17.2,13.2,4.0,99,7.8,
2012-08-19 00:00:00.0,13.65,19.1,8.2,0.0,75,3.9,
2012-08-20 00:00:00.0,13.65,15.7,11.6,2.0,97,6.2,
2012-08-21 00:00:00.0,15.0,18.0,12.0,0.0,79,4.6,
2012-08-22 00:00:00.0,17.5,23.0,12.0,0.0,81,13.0,
2012-08-23 00:00:00.0,23.0,26.0,20.0,10.0,71,8.7,
2012-08-24 00:00:00.0,14.3,20.0,8.6,2.8,91,7.0,
2012-08-25 00:00:00.0,7.4,10.8,4.0,0.0,60,4.7,
2012-08-26 00:00:00.0,7.2,10.4,4.0,0.0,71,4.4,
2012-08-27 00:00:00.0,8.2,13.0,3.4,0.0,71,2.5,
2012-08-28 00:00:00.0,7.95,14.4,1.5,0.0,73,8.0,
2012-08-29 00:00:00.0,12.0,16.0,8.0,0.0,77,9.5,
2012-08-30 00:00:00.0,15.2,20.0,10.4,0.0,79,0.8,
2012-08-31 00:00:00.0,16.65,24.3,9.0,0.0,71,1.9,
2012-09-01 00:00:00.0,16.85,24.2,9.5,0.0,68,2.0,
2012-09-02 00:00:00.0,17.55,23.2,11.9,0.0,62,11.3,
2012-09-03 00:00:00.0,13.6,16.4,10.8,0.5,65,13.6,
2012-09-04 00:00:00.0,14.5,16.0,13.0,0.5,86,6.6,
2012-09-05 00:00:00.0,12.5,13.4,11.6,0.0,86,5.9,
2012-09-06 00:00:00.0,12.8,15.6,10.0,20.0,93,10.5,
2012-09-07 00:00:00.0,16.7,18.0,15.4,1.0,94,5.2,
2012-09-08 00:00:00.0,17.5,23.0,12.0,0.0,70,5.3,
2012-09-09 00:00:00.0,12.6,17.0,8.2,0.0,63,5.8,
2012-09-10 00:00:00.0,12.9,17.8,8.0,0.0,71,3.6,
2012-09-11 00:00:00.0,15.35,22.1,8.6,0.0,76,2.9,
2012-09-12 00:00:00.0,16.9,24.0,9.8,0.0,73,2.9,
2012-09-13 00:00:00.0,18.7,25.4,12.0,0.0,67,6.3,
2012-09-14 00:00:00.0,18.8,24.2,13.4,0.0,67,4.2,
2012-09-15 00:00:00.0,20.0,25.8,14.2,0.0,68,5.5,
2012-09-16 00:00:00.0,18.8,22.6,15.0,0.0,85,10.4,
2012-09-17 00:00:00.0,16.5,20.0,13.0,0.0,71,10.9,
2012-09-18 00:00:00.0,14.9,18.0,11.8,35.5,82,14.1,
2012-09-19 00:00:00.0,12.4,15.0,9.8,0.2,79,4.7,
2012-09-20 00:00:00.0,11.9,18.0,5.8,0.5,66,6.3,
2012-09-21 00:00:00.0,12.2,18.1,6.3,0.0,56,4.3,
2012-09-22 00:00:00.0,12.45,20.0,4.9,0.0,53,4.5,
2012-09-23 00:00:00.0,14.95,20.0,9.9,0.0,54,6.9,
2012-09-24 00:00:00.0,14.25,17.5,11.0,0.0,63,8.6,
2012-09-25 00:00:00.0,8.6,12.0,5.2,0.0,61,5.9,
2012-09-26 00:00:00.0,8.099999,14.4,1.8,0.0,66,5.7,
2012-09-27 00:00:00.0,11.3,17.6,5.0,0.0,66,13.1,
2012-09-28 00:00:00.0,15.0,19.0,11.0,0.0,70,5.8,
2012-09-29 00:00:00.0,18.2,21.6,14.8,0.0,79,3.3,
2012-09-30 00:00:00.0,18.4,24.0,12.8,0.0,73,5.1,
2012-10-01 00:00:00.0,19.0,24.0,14.0,2.5,79,5.4,
2012-10-02 00:00:00.0,15.45,17.0,13.9,8.0,95,6.8,
2012-10-03 00:00:00.0,15.0,18.0,12.0,0.0,82,2.5,
2012-10-04 00:00:00.0,13.05,19.1,7.0,0.0,72,6.1,
2012-10-05 00:00:00.0,19.0,25.0,13.0,32.0,74,5.4,
2012-10-06 00:00:00.0,19.4,22.0,16.8,14.0,84,5.8,
2012-10-07 00:00:00.0,16.6,19.2,14.0,12.0,94,4.2,
2012-10-08 00:00:00.0,18.35,20.7,16.0,0.0,84,5.0,
2012-10-09 00:00:00.0,19.0,22.0,16.0,0.0,81,10.0,
2012-10-10 00:00:00.0,12.4,16.0,8.8,0.0,62,5.8,
2012-10-11 00:00:00.0,13.9,18.0,9.8,0.0,69,5.9,
2012-10-12 00:00:00.0,16.5,21.6,11.4,0.0,59,6.9,
2012-10-13 00:00:00.0,17.7,22.4,13.0,0.0,65,8.9,
2012-10-14 00:00:00.0,20.0,24.0,16.0,0.0,67,8.3,
2012-10-15 00:00:00.0,21.2,24.4,18.0,22.0,77,7.3,
2012-10-16 00:00:00.0,16.25,19.0,13.5,12.0,81,10.1,
2012-10-17 00:00:00.0,17.4,21.0,13.8,0.0,80,4.2,
2012-10-18 00:00:00.0,15.4,21.4,9.4,2.0,68,3.5,
2012-10-19 00:00:00.0,17.6,21.0,14.2,0.3,82,4.1,
2012-10-20 00:00:00.0,17.85,23.8,11.9,0.3,83,1.3,
2012-10-21 00:00:00.0,18.2,24.5,11.9,29.5,85,7.0,
2012-10-22 00:00:00.0,16.95,19.0,14.9,23.5,87,6.5,
2012-10-23 00:00:00.0,15.7,18.9,12.5,0.0,75,4.7,
2012-10-24 00:00:00.0,15.75,22.5,9.0,0.0,60,4.9,
2012-10-25 00:00:00.0,17.45,24.9,10.0,0.0,56,3.2,
2012-10-26 00:00:00.0,20.95,26.9,15.0,0.0,58,4.2,
2012-10-27 00:00:00.0,21.15,27.3,15.0,0.0,63,6.6,
2012-10-28 00:00:00.0,21.5,26.0,17.0,88.0,67,7.7,
2012-10-29 00:00:00.0,19.6,22.2,17.0,22.0,94,8.0,
2012-10-30 00:00:00.0,18.5,22.0,15.0,0.0,76,4.7,
2012-10-31 00:00:00.0,17.3,22.6,12.0,0.0,71,2.5,
2012-11-01 00:00:00.0,19.95,27.3,12.6,0.0,68,2.1,
2012-11-02 00:00:00.0,21.3,29.0,13.6,0.0,45,2.1,
2012-11-03 00:00:00.0,22.4,29.0,15.8,0.0,54,5.8,
2012-11-04 00:00:00.0,22.7,28.0,17.4,0.0,62,3.5,
2012-11-05 00:00:00.0,24.45,30.1,18.8,0.0,59,3.6,
2012-11-06 00:00:00.0,26.0,33.0,19.0,0.0,54,3.2,
2012-11-07 00:00:00.0,25.7,32.4,19.0,0.0,54,5.0,
2012-11-08 00:00:00.0,26.35,32.6,20.1,0.0,48,9.1,
2012-11-09 00:00:00.0,22.1,28.8,15.4,62.0,80,10.3,
2012-11-10 00:00:00.0,16.3,20.8,11.8,0.0,74,8.7,
2012-11-11 00:00:00.0,17.3,21.0,13.6,0.0,68,6.6,
2012-11-12 00:00:00.0,17.5,22.0,13.0,0.0,62,5.9,
2012-11-13 00:00:00.0,17.5,23.0,12.0,0.0,60,7.3,
2012-11-14 00:00:00.0,19.6,23.2,16.0,0.0,66,7.8,
2012-11-15 00:00:00.0,19.9,24.0,15.8,0.0,60,4.6,
2012-11-16 00:00:00.0,20.95,25.9,16.0,0.0,64,5.0,
2012-11-17 00:00:00.0,21.85,26.9,16.8,4.6,67,6.8,
2012-11-18 00:00:00.0,21.0,23.7,18.3,0.5,80,1.1,
2012-11-19 00:00:00.0,22.0,28.4,15.6,0.0,67,1.6,
2012-11-20 00:00:00.0,22.8,29.0,16.6,0.0,66,6.6,
2012-11-21 00:00:00.0,25.7,31.0,20.4,15.0,53,9.7,
2012-11-22 00:00:00.0,22.5,27.0,18.0,11.5,86,3.0,
2012-11-23 00:00:00.0,18.7,21.8,15.6,0.0,77,6.3,
2012-11-24 00:00:00.0,17.45,24.3,10.6,0.0,47,4.6,
2012-11-25 00:00:00.0,16.65,22.3,11.0,10.0,50,9.6,
2012-11-26 00:00:00.0,18.9,24.0,13.8,0.0,77,2.8,
2012-11-27 00:00:00.0,22.8,31.6,14.0,0.0,56,7.0,
2012-11-28 00:00:00.0,23.0,27.0,19.0,0.0,55,11.4,
2012-11-29 00:00:00.0,20.5,25.0,16.0,14.8,59,13.0,
2012-11-30 00:00:00.0,22.0,26.0,18.0,0.0,77,4.3,
2012-12-01 00:00:00.0,20.8,28.2,13.4,0.0,52,3.3,
2012-12-02 00:00:00.0,23.6,30.6,16.6,7.7,52,5.7,
2012-12-03 00:00:00.0,25.5,31.0,20.0,0.0,67,3.5,
2012-12-04 00:00:00.0,25.6,30.2,21.0,0.0,65,5.1,
2012-12-05 00:00:00.0,27.1,31.4,22.8,18.4,70,6.4,
2012-12-06 00:00:00.0,23.5,25.0,22.0,65.0,94,6.3,
2012-12-07 00:00:00.0,20.4,24.8,16.0,0.0,54,5.7,
2012-12-08 00:00:00.0,20.6,28.0,13.2,0.0,41,4.6,
2012-12-09 00:00:00.0,23.1,31.0,15.2,0.0,51,6.0,
2012-12-10 00:00:00.0,24.5,31.0,18.0,45.0,75,4.9,
2012-12-11 00:00:00.0,22.4,29.0,15.8,0.0,58,3.0,
2012-12-12 00:00:00.0,23.7,31.6,15.8,0.0,57,4.6,
2012-12-13 00:00:00.0,22.6,29.0,16.2,0.0,53,3.3,
2012-12-14 00:00:00.0,22.8,28.6,17.0,0.5,61,4.1,
2012-12-15 00:00:00.0,24.4,30.8,18.0,1.0,60,3.7,
2012-12-16 00:00:00.0,21.7,25.4,18.0,3.5,87,2.3,
2012-12-17 00:00:00.0,19.5,25.0,14.0,0.0,54,3.2,
2012-12-18 00:00:00.0,19.3,24.6,14.0,0.0,73,8.9,
2012-12-19 00:00:00.0,23.5,27.0,20.0,70.0,76,6.9,
2012-12-20 00:00:00.0,21.9,25.0,18.8,0.0,69,3.7,
2012-12-21 00:00:00.0,21.5,28.0,15.0,0.0,40,2.8,
2012-12-22 00:00:00.0,22.6,29.6,15.6,0.0,44,9.5,
2012-12-23 00:00:00.0,26.2,33.2,19.2,0.0,58,4.9,
2012-12-24 00:00:00.0,29.5,35.0,24.0,19.5,67,10.4,
2012-12-25 00:00:00.0,25.0,32.0,18.0,1.0,72,6.2,
2012-12-26 00:00:00.0,19.0,23.0,15.0,0.0,60,4.2,
2012-12-27 00:00:00.0,18.5,24.0,13.0,0.0,62,5.8,
2012-12-28 00:00:00.0,21.0,26.0,16.0,0.0,56,5.4,
2012-12-29 00:00:00.0,22.4,27.8,17.0,0.0,64,5.0,
2012-12-30 00:00:00.0,26.2,33.0,19.4,0.0,61,8.7,
2012-12-31 00:00:00.0,25.5,30.2,20.8,3.0,70,6.8,
2013-01-01 00:00:00.0,16.5,21.0,12.0,0.0,59,4.4,
2013-01-02 00:00:00.0,17.4,24.0,10.8,0.0,58,5.9,
2013-01-03 00:00:00.0,20.9,26.0,15.8,0.0,51,6.7,
2013-01-04 00:00:00.0,25.25,31.5,19.0,17.0,60,7.7,
2013-01-05 00:00:00.0,24.6,29.2,20.0,0.0,71,4.7,
2013-01-06 00:00:00.0,24.5,30.0,19.0,0.0,66,7.9,
2013-01-07 00:00:00.0,26.9,31.9,21.9,0.0,63,0.0,
2013-01-08 00:00:00.0,25.45,30.9,20.0,0.0,67,3.0,
2013-01-09 00:00:00.0,25.5,30.0,21.0,0.0,56,7.8,
2013-01-10 00:00:00.0,26.3,31.3,21.3,0.0,44,6.8,
2013-01-11 00:00:00.0,25.6,31.0,20.2,0.0,49,7.6,
2013-01-12 00:00:00.0,25.05,29.1,21.0,0.0,50,5.5,
2013-01-13 00:00:00.0,24.95,31.0,18.9,0.0,50,4.4,
2013-01-14 00:00:00.0,25.2,30.6,19.8,0.0,53,5.8,
2013-01-15 00:00:00.0,25.3,30.0,20.6,0.0,56,6.2,
2013-01-16 00:00:00.0,25.75,32.0,19.5,25.0,65,5.7,
2013-01-17 00:00:00.0,25.05,29.2,20.9,0.0,63,5.8,
2013-01-18 00:00:00.0,24.45,29.0,19.9,0.2,62,6.3,
2013-01-19 00:00:00.0,22.4,25.9,18.9,0.0,65,8.1,
2013-01-20 00:00:00.0,21.5,26.1,16.9,0.0,61,8.6,
2013-01-21 00:00:00.0,23.7,27.4,20.0,0.0,56,8.7,
2013-01-22 00:00:00.0,25.15,30.0,20.3,0.0,57,5.2,
2013-01-23 00:00:00.0,26.0,32.0,20.0,7.0,69,3.3,
